355,-21320,-288
356,-21604,-284
357,-21892,-288
358,-22179,-287
359,-22467,-288
360,-22766,-299
361,-23059,-293
362,-23359,-300
363,-23649,-290
364,-23957,-308
365,-24257,-300
366,-24562,-305
367,-24873,-311
368,-25187,-314
369,-25497,-310
370,-25810,-313
371,-26118,-308
372,-26433,-315
373,-26746,-313
374,-27069,-323
375,-27401,-332
376,-27715,-314
377,-28048,-333
378,-28375,-327
379,-28703,-328
380,-29035,-332
381,-29381,-346
382,-29715,-334
383,-30051,-336
384,-30387,-336
385,-30728,-341
386,-31066,-338
387,-31404,-338
388,-31752,-348
389,-32100,-348
390,-32449,-349
391,32741,-346
392,32382,-359
393,32036,-346
394,31671,-365
395,31311,-360
396,30949,-362
397,30587,-362
398,30235,-352
399,29868,-367
400,29509,-359
401,29120,-389
402,28769,-351
403,28382,-387
404,28025,-357
405,27641,-384
406,27264,-377
407,26877,-387
408,26509,-368
409,26127,-382
410,25748,-379
411,25367,-381
412,24987,-380
413,24596,-391
414,24215,-381
415,23828,-387
416,23436,-392
417,23040,-396
418,22644,-396
419,22241,-403
420,21848,-393
421,21450,-398
422,21064,-386
423,20662,-402
424,20253,-409
425,19856,-397
426,19446,-410
427,19060,-386
428,18655,-405
429,18242,-413
430,17827,-415
431,17434,-393
432,17020,-414
433,16614,-406
434,16208,-406
435,15790,-418
436,15376,-414
437,14958,-418
438,14546,-412
439,14126,-420
440,13718,-408
441,13290,-428
442,12889,-401
443,12464,-425
444,12056,-408
445,11626,-430
446,11198,-428
447,10790,-408
448,10485,-305
449,10076,-409
450,9772,-304
451,9354,-418
452,8924,-430
453,8494,-430
454,8081,-413
455,7661,-420
456,7230,-431
457,6826,-404
458,6410,-416
459,6003,-407
460,5622,-381
461,5230,-392
462,4900,-330
463,4480,-420
464,4107,-373
465,3685,-422
466,3388,-297
467,3104,-284
468,2720,-384
469,2419,-301
470,2008,-411
471,1772,-236
472,1388,-384
473,1006,-382
474,746,-260
475,389,-357
476,54,-335
477,-191,-245
478,-557,-366
479,-829,-272
480,-1091,-262
481,-1348,-257
482,-1581,-233
483,-1898,-317
484,-2152,-254
485,-2550,-398
486,-2782,-232
487,-3034,-252
488,-3380,-346
489,-3675,-295
490,-4014,-339
491,-4257,-243
492,-4528,-271
493,-4758,-230
494,-4990,-232
495,-5260,-270
496,-5492,-232
497,-5726,-234
498,-5960,-234
499,-6192,-232
500,-6426,-234
501,-6662,-236
502,-6902,-240
503,-7135,-233
504,-7368,-233
505,-7599,-231
506,-7846,-247
507,-8173,-327
508,-8420,-247
509,-8729,-309
510,-8979,-250
511,-9214,-235
512,-9448,-234
513,-9688,-240
514,-9922,-234
515,-10157,-235
516,-10396,-239
517,-10631,-235
518,-10866,-235
519,-11104,-238
520,-11342,-238
521,-11582,-240
522,-11818,-236
523,-12052,-234
524,-12286,-234
525,-12533,-247
526,-12836,-303
527,-13093,-257
528,-13363,-270
529,-13643,-280
530,-13854,-211
531,-14093,-239
532,-14333,-240
533,-14568,-235
534,-14808,-240
535,-15050,-242
536,-15288,-238
537,-15528,-240
538,-15769,-241
539,-16012,-243
540,-16255,-243
541,-16494,-239
542,-16732,-238
543,-16971,-239
544,-17223,-252
545,-17493,-270
546,-17744,-251
547,-17986,-242
548,-18253,-267
549,-18481,-228
550,-18723,-242
551,-18966,-243
552,-19202,-236
553,-19447,-245
554,-19690,-243
555,-19932,-242
556,-20177,-245
557,-20419,-242
558,-20668,-249
559,-20909,-241
560,-21154,-245
561,-21394,-240
562,-21644,-250
563,-21889,-245
564,-22142,-253
565,-22382,-240
566,-22630,-248
567,-22885,-255
568,-23122,-237
569,-23372,-250
570,-23611,-239
571,-23855,-244
572,-24102,-247
573,-24347,-245
574,-24591,-244
575,-24839,-248
576,-25087,-248
577,-25337,-250
578,-25580,-243
579,-25824,-244
580,-26067,-243
581,-26323,-256
582,-26561,-238
583,-26820,-259
584,-27057,-237
585,-27349,-292
586,-27560,-211
587,-27811,-251
588,-28056,-245
589,-28299,-243
590,-28549,-250
591,-28795,-246
592,-29041,-246
593,-29290,-249
594,-29541,-251
595,-29795,-254
596,-30049,-254
597,-30289,-240
598,-30531,-242
599,-30794,-263
600,-31033,-239
601,-31293,-260
602,-31530,-237
603,-31796,-266
604,-32040,-244
605,-32290,-250
606,-32538,-248
607,32755,-243
608,32501,-254
609,32247,-254
610,32005,-242
611,31751,-254
612,31503,-248
613,31245,-258
614,30999,-246
615,30747,-252
616,30505,-242
617,30246,-259
618,30003,-243
619,29733,-270
620,29500,-233
621,29232,-268
622,28988,-244
623,28734,-254
624,28485,-249
625,28241,-244
626,27961,-280
627,27737,-224
628,27487,-250
629,27233,-254
630,26957,-276
631,26723,-234
632,26421,-302
633,26221,-200
634,25971,-250
635,25711,-260
636,25467,-244
637,25199,-268
638,24964,-235
639,24694,-270
640,24450,-244
641,24190,-260
642,23943,-247
643,23691,-252
644,23403,-288
645,23187,-216
646,22896,-291
647,22673,-223
648,22417,-256
649,22167,-250
650,21877,-290
651,21657,-220
652,21415,-242
653,21140,-275
654,20905,-235
655,20641,-264
656,20399,-242
657,20128,-271
658,19885,-243
659,19624,-261
660,19376,-248
661,19130,-246
662,18861,-269
663,18609,-252
664,18362,-247
665,18110,-252
666,17857,-253
667,17569,-288
668,17343,-226
669,17098,-245
670,16844,-254
671,16583,-261
672,16332,-251
673,16073,-259
674,15826,-247
675,15552,-274
676,15312,-240
677,15044,-268
678,14804,-240
679,14552,-252
680,14293,-259
681,14004,-289
682,13789,-215
683,13533,-256
684,13276,-257
685,13017,-259
686,12767,-250
687,12517,-250
688,12260,-257
689,12002,-258
690,11746,-256
691,11493,-253
692,11238,-255
693,10974,-264
694,10704,-270
695,10461,-243
696,10222,-239
697,9956,-266
698,9707,-249
699,9441,-266
700,9176,-265
701,8934,-242
702,8625,-309
703,8409,-216
704,8165,-244
705,7913,-252
706,7646,-267
707,7397,-249
708,7130,-267
709,6886,-244
710,6618,-268
711,6362,-256
712,6102,-260
713,5845,-257
714,5599,-246
715,5334,-265
716,5081,-253
717,4816,-265
718,4565,-251
719,4288,-277
720,4041,-247
721,3778,-263
722,3527,-251
723,3278,-249
724,2988,-290
725,2754,-234
726,2495,-259
727,2248,-247
728,1976,-272
729,1730,-246
730,1462,-268
731,1212,-250
732,952,-260
733,695,-257
734,434,-261
735,181,-253
736,-101,-282
737,-340,-239
738,-597,-257
739,-855,-258
740,-1107,-252
741,-1368,-261
742,-1628,-260
743,-1890,-262
744,-2145,-255
745,-2406,-261
746,-2673,-267
747,-2926,-253
748,-3188,-262
749,-3435,-247
750,-3702,-267
751,-3953,-251
752,-4239,-286
753,-4493,-254
754,-4728,-235
755,-5072,-344
756,-5250,-178
757,-5504,-254
758,-5761,-257
759,-6016,-255
760,-6263,-247
761,-6550,-287
762,-6781,-231
763,-7054,-273
764,-7306,-252
765,-7564,-258
766,-7822,-258
767,-8078,-256
768,-8367,-289
769,-8596,-229
770,-8848,-252
771,-9110,-262
772,-9374,-264
773,-9638,-264
774,-9929,-291
775,-10143,-214
776,-10396,-253
777,-10659,-263
778,-10910,-251
779,-11172,-262
780,-11424,-252
781,-11709,-285
782,-11939,-230
783,-12210,-271
784,-12456,-246
785,-12712,-256
786,-12971,-259
787,-13240,-269
788,-13484,-244
789,-13748,-264
790,-14010,-262
791,-14259,-249
792,-14556,-297
793,-14769,-213
794,-15034,-265
795,-15284,-250
796,-15550,-266
797,-15798,-248
798,-16068,-270
799,-16322,-254
800,-16576,-254
801,-16837,-261
802,-17112,-275
803,-17354,-242
804,-17638,-284
805,-17858,-220
806,-18130,-272
807,-18400,-270
808,-18656,-256
809,-18944,-288
810,-19149,-205
811,-19402,-253
812,-19679,-277
813,-19918,-239
814,-20187,-269
815,-20436,-249
816,-20714,-278
817,-20955,-241
818,-21222,-267
819,-21470,-248
820,-21730,-260
821,-21987,-257
822,-22246,-259
823,-22514,-268
824,-22770,-256
825,-23028,-258
826,-23285,-257
827,-23535,-250
828,-23789,-254
829,-24056,-267
830,-24308,-252
831,-24572,-264
832,-24820,-248
833,-25088,-268
834,-25345,-257
835,-25600,-255
836,-25877,-277
837,-26148,-271
838,-26374,-226
839,-26637,-263
840,-26890,-253
841,-27150,-260
842,-27414,-264
843,-27682,-268
844,-27932,-250
845,-28189,-257
846,-28432,-243
847,-28704,-272
848,-28952,-248
849,-29231,-279
850,-29466,-235
851,-29748,-282
852,-29997,-249
853,-30258,-261
854,-30508,-250
855,-30764,-256
856,-31033,-269
857,-31281,-248
858,-31556,-275
859,-31806,-250
860,-32062,-256
861,-32319,-257
862,-32575,-256
863,32709,-252
864,32444,-265
865,32192,-252
866,31928,-264
867,31681,-247
868,31416,-265
869,31159,-257
870,30910,-249
871,30619,-291
872,30401,-218
873,30134,-267
874,29883,-251
875,29598,-285
876,29363,-235
877,29092,-271
878,28825,-267
879,28588,-237
880,28335,-253
881,28086,-249
882,27826,-260
883,27581,-245
884,27317,-264
885,27044,-273
886,26802,-242
887,26561,-241
888,26300,-261
889,26055,-245
890,25804,-251
891,25553,-251
892,25307,-246
893,25027,-280
894,24783,-244
895,24551,-232
896,24301,-250
897,24055,-246
898,23810,-245
899,23543,-267
900,23297,-246
901,23069,-228
902,22811,-258
903,22573,-238
904,22308,-265
905,22074,-234
906,21811,-263
907,21578,-233
908,21341,-237
909,21091,-250
910,20847,-244
911,20604,-243
912,20357,-247
913,20115,-242
914,19868,-247
915,19630,-238
916,19387,-243
917,19152,-235
918,18831,-321
919,18626,-205
920,18376,-250
921,18109,-267
922,17852,-257
923,17618,-234
924,17381,-237
925,17139,-242
926,16903,-236
927,16666,-237
928,16425,-241
929,16188,-237
930,15951,-237
931,15714,-237
932,15476,-238
933,15234,-242
934,15000,-234
935,14766,-234
936,14533,-233
937,14287,-246
938,13975,-312
939,13731,-244
940,13416,-315
941,13175,-241
942,12934,-241
943,12701,-233
944,12466,-235
945,12226,-240
946,11986,-240
947,11750,-236
948,11516,-234
949,11284,-232
950,11049,-235
951,10810,-239
952,10574,-236
953,10292,-282
954,10060,-232
955,9718,-342
956,9474,-244
957,9228,-246
958,8862,-366
959,8584,-278
960,8201,-383
961,7958,-243
962,7614,-344
963,7320,-294
964,7066,-254
965,6722,-344
966,6384,-338
967,6128,-256
968,5768,-360
969,5411,-357
970,5099,-312
971,4790,-309
972,4524,-266
973,4118,-406
974,3786,-332
975,3360,-426
976,3021,-339
977,2758,-263
978,2354,-404
979,2068,-286
980,1642,-426
981,1402,-240
982,1004,-398
983,585,-419
984,176,-409
985,-240,-416
986,-666,-426
987,-1061,-395
988,-1474,-413
989,-1876,-402
990,-2281,-405
991,-2688,-407
992,-3115,-427
993,-3532,-417
994,-3946,-414
995,-4362,-416
996,-4788,-426
997,-5212,-424
998,-5585,-373
999,-5960,-375
1000,-6315,-355
1001,-6728,-413
1002,-7102,-374
1003,-7526,-424
1004,-7945,-419
1005,-8368,-423
1006,-8781,-413
1007,-9196,-415
1008,-9622,-426
1009,-10034,-412
1010,-10450,-416
1011,-10864,-414
1012,-11270,-406
1013,-11688,-418
1014,-12104,-416
1015,-12515,-411
1016,-12908,-393
1017,-13312,-404
1018,-13726,-414
1019,-14143,-417
1020,-14540,-397
1021,-14951,-411
1022,-15340,-389
1023,-15766,-426
1024,-16178,-412
1025,-16587,-409
1026,-16985,-398
1027,-17396,-411
1028,-17788,-392
1029,-18196,-408
1030,-18602,-406
1031,-19005,-403
1032,-19402,-397
1033,-19808,-406
1034,-20210,-402
1035,-20614,-404
1036,-21020,-406
1037,-21420,-400
1038,-21809,-389
1039,-22199,-390
1040,-22593,-394
1041,-23006,-413
1042,-23385,-379
1043,-23803,-418
1044,-24178,-375
1045,-24588,-410
1046,-24982,-394
1047,-25384,-402
1048,-25768,-384
1049,-26166,-398
1050,-26549,-383
1051,-26935,-386
1052,-27325,-390
1053,-27716,-391
1054,-28106,-390
1055,-28489,-383
1056,-28884,-395
1057,-29270,-386
1058,-29668,-398
1059,-30052,-384
1060,-30436,-384
1061,-30807,-371
1062,-31198,-391
1063,-31572,-374
1064,-31976,-404
1065,-32341,-365
1066,-32745,-404
1067,32430,-361
1068,32033,-397
1069,31656,-377
1070,31264,-392
1071,30898,-366
1072,30514,-384
1073,30143,-371
1074,29773,-370
1075,29401,-372
1076,29021,-380
1077,28646,-375
1078,28275,-371
1079,27893,-382
1080,27525,-368
1081,27145,-380
1082,26771,-374
1083,26399,-372
1084,26030,-369
1085,25672,-358
1086,25298,-374
1087,24930,-368
1088,24550,-380
1089,24196,-354
1090,23816,-380
1091,23464,-352
1092,23085,-379
1093,22719,-366
1094,22339,-380
1095,21983,-356
1096,21615,-368
1097,21254,-361
1098,20894,-360
1099,20537,-357
1100,20169,-368
1101,19811,-358
1102,19451,-360
1103,19095,-356
1104,18728,-367
1105,18373,-355
1106,18007,-366
1107,17651,-356
1108,17292,-359
1109,16941,-351
1110,16589,-352
1111,16238,-351
1112,15874,-364
1113,15518,-356
1114,15168,-350
1115,14811,-357
1116,14467,-344
1117,14109,-358
1118,13757,-352
1119,13395,-362
1120,13055,-340
1121,12706,-349
1122,12362,-344
1123,12015,-347
1124,11677,-338
1125,11327,-350
1126,10981,-346
1127,10635,-346
1128,10301,-334
1129,9949,-352
1130,9613,-336
1131,9261,-352
1132,8917,-344
1133,8569,-348
1134,8228,-341
1135,7889,-339
1136,7551,-338
1137,7217,-334
1138,6862,-355
1139,6523,-339
1140,6189,-334
1141,5848,-341
1142,5517,-331
1143,5173,-344
1144,4836,-337
1145,4487,-349
1146,4157,-330
1147,3823,-334
1148,3489,-334
1149,3154,-335
1150,2830,-324
1151,2498,-332
1152,2161,-337
1153,1831,-330
1154,1501,-330
1155,1177,-324
1156,841,-336
1157,515,-326
1158,181,-334
1159,-150,-331
1160,-479,-329
1161,-803,-324
1162,-1125,-322
1163,-1445,-320
1164,-1765,-320
1165,-2094,-329
1166,-2423,-329
1167,-2735,-312
1168,-3064,-329
1169,-3380,-316
1170,-3701,-321
1171,-4019,-318
1172,-4351,-332
1173,-4671,-320
1174,-4987,-316
1175,-5300,-313
1176,-5619,-319
1177,-5928,-309
1178,-6240,-312
1179,-6551,-311
1180,-6869,-318
1181,-7177,-308
1182,-7491,-314
1183,-7796,-305
1184,-8115,-319
1185,-8419,-304
1186,-8735,-316
1187,-9047,-312
1188,-9359,-312
1189,-9663,-304
1190,-9973,-310
1191,-10265,-292
1192,-10577,-312
1193,-10868,-291
1194,-11196,-328
1195,-11491,-295
1196,-11794,-303
1197,-12099,-305
1198,-12402,-303
1199,-12699,-297
1200,-13002,-303
1201,-13310,-308
1202,-13614,-304
1203,-13913,-299
1204,-14205,-292
1205,-14506,-301
1206,-14799,-293
1207,-15093,-294
1208,-15385,-292
1209,-15678,-293
1210,-15979,-301
1211,-16269,-290
1212,-16559,-290
1213,-16850,-291
1214,-17145,-295
1215,-17433,-288
1216,-17729,-296
1217,-18021,-292
1218,-18316,-295
1219,-18601,-285
1220,-18893,-292
1221,-19169,-276
1222,-19461,-292
1223,-19737,-276
1224,-20030,-293
1225,-20326,-296
1226,-20602,-276
1227,-20891,-289
1228,-21178,-287
1229,-21455,-277
1230,-21741,-286
1231,-22018,-277
1232,-22311,-293
1233,-22594,-283
1234,-22874,-280
1235,-23145,-271
1236,-23429,-284
1237,-23702,-273
1238,-23977,-275
1239,-24249,-272
1240,-24523,-274
1241,-24804,-281
1242,-25075,-271
1243,-25357,-282
1244,-25621,-264
1245,-25899,-278
1246,-26170,-271
1247,-26444,-274
1248,-26715,-271
1249,-26991,-276
1250,-27263,-272
1251,-27531,-268
1252,-27804,-273
1253,-28065,-261
1254,-28333,-268
1255,-28598,-265
1256,-28859,-261
1257,-29145,-286
1258,-29403,-258
1259,-29668,-265
1260,-29937,-269
1261,-30202,-265
1262,-30459,-257
1263,-30729,-270
1264,-30986,-257
1265,-31263,-277
1266,-31523,-260
1267,-31790,-267
1268,-32041,-251
1269,-32307,-266
1270,-32563,-256
1271,32715,-258
1272,32457,-258
1273,32206,-251
1274,31946,-260
1275,31685,-261
1276,31432,-253
1277,31174,-258
1278,30923,-251
1279,30666,-257
1280,30407,-259
1281,30156,-251
1282,29899,-257
1283,29641,-258
1284,29385,-256
1285,29132,-253
1286,28881,-251
1287,28627,-254
1288,28390,-237
1289,28133,-257
1290,27897,-236
1291,27645,-252
1292,27386,-259
1293,27141,-245
1294,26897,-244
1295,26645,-252
1296,26399,-246
1297,26157,-242
1298,25911,-246
1299,25668,-243
1300,25421,-247
1301,25171,-250
1302,24929,-242
1303,24684,-245
1304,24452,-232
1305,24207,-245
1306,23969,-238
1307,23731,-238
1308,23495,-236
1309,23262,-233
1310,23024,-238
1311,22785,-239
1312,22548,-237
1313,22311,-237
1314,22082,-229
1315,21846,-236
1316,21615,-231
1317,21376,-239
1318,21148,-228
1319,20912,-236
1320,20677,-235
1321,20443,-234
1322,20212,-231
1323,19983,-229
1324,19751,-232
1325,19529,-222
1326,19305,-224
1327,19073,-232
1328,18862,-211
1329,18623,-239
1330,18391,-232
1331,18163,-228
1332,17945,-218
1333,17716,-229
1334,17493,-223
1335,17266,-227
1336,17052,-214
1337,16822,-230
1338,16609,-213
1339,16373,-236
1340,16154,-219
1341,15929,-225
1342,15711,-218
1343,15497,-214
1344,15275,-222
1345,15059,-216
1346,14845,-214
1347,14627,-218
1348,14417,-210
1349,14200,-217
1350,13987,-213
1351,13767,-220
1352,13558,-209
1353,13338,-220
1354,13136,-202
1355,12918,-218
1356,12712,-206
1357,12492,-220
1358,12286,-206
1359,12070,-216
1360,11863,-207
1361,11645,-218
1362,11437,-208
1363,11229,-208
1364,11022,-207
1365,10812,-210
1366,10608,-204
1367,10408,-200
1368,10196,-212
1369,10001,-195
1370,9797,-204
1371,9581,-216
1372,9373,-208
1373,9164,-209
1374,8967,-197
1375,8760,-207
1376,8555,-205
1377,8348,-207
1378,8154,-194
1379,7947,-207
1380,7751,-196
1381,7549,-202
1382,7339,-210
1383,7141,-198
1384,6936,-205
1385,6740,-196
1386,6546,-194
1387,6352,-194
1388,6153,-199
1389,5959,-194
1390,5766,-193
1391,5569,-197
1392,5385,-184
1393,5189,-196
1394,5001,-188
1395,4801,-200
1396,4611,-190
1397,4419,-192
1398,4228,-191
1399,4042,-186
1400,3852,-190
1401,3666,-186
1402,3473,-193
1403,3288,-185
1404,3099,-189
1405,2913,-186
1406,2722,-191
1407,2536,-186
1408,2347,-189
1409,2164,-183
1410,1979,-185
1411,1796,-183
1412,1611,-185
1413,1438,-173
1414,1255,-183
1415,1073,-182
1416,903,-170
1417,719,-184
1418,533,-186
1419,349,-184
1420,168,-181
1421,-8,-176
1422,-187,-179
1423,-371,-184
1424,-547,-176
1425,-728,-181
1426,-894,-166
1427,-1077,-183
1428,-1245,-168
1429,-1423,-178
1430,-1603,-180
1431,-1777,-174
1432,-1954,-177
1433,-2125,-171
1434,-2297,-172
1435,-2464,-167
1436,-2635,-171
1437,-2803,-168
1438,-2976,-173
1439,-3137,-161
1440,-3313,-176
1441,-3471,-158
1442,-3638,-167
1443,-3804,-166
1444,-3965,-161
1445,-4136,-171
1446,-4301,-165
1447,-4462,-161
1448,-4631,-169
1449,-4790,-159
1450,-4952,-162
1451,-5113,-161
1452,-5271,-158
1453,-5438,-167
1454,-5595,-157
1455,-5756,-161
1456,-5916,-160
1457,-6076,-160
1458,-6239,-163
1459,-6401,-162
1460,-6560,-159
1461,-6720,-160
1462,-6875,-155
1463,-7032,-157
1464,-7189,-157
1465,-7348,-159
1466,-7492,-144
1467,-7649,-157
1468,-7802,-153
1469,-7956,-154
1470,-8101,-145
1471,-8256,-155
1472,-8413,-157
1473,-8571,-158
1474,-8727,-156
1475,-8878,-151
1476,-9027,-149
1477,-9175,-148
1478,-9329,-154
1479,-9477,-148
1480,-9630,-153
1481,-9774,-144
1482,-9919,-145
1483,-10067,-148
1484,-10213,-146
1485,-10352,-139
1486,-10504,-152
1487,-10648,-144
1488,-10797,-149
1489,-10941,-144
1490,-11087,-146
1491,-11228,-141
1492,-11366,-138
1493,-11505,-139
1494,-11647,-142
1495,-11788,-141
1496,-11931,-143
1497,-12067,-136
1498,-12208,-141
1499,-12347,-139
1500,-12480,-133
1501,-12619,-139
1502,-12754,-135
1503,-12891,-137
1504,-13025,-134
1505,-13167,-142
1506,-13303,-136
1507,-13438,-135
1508,-13573,-135
1509,-13710,-137
1510,-13839,-129
1511,-13971,-132
1512,-14100,-129
1513,-14232,-132
1514,-14361,-129
1515,-14495,-134
1516,-14623,-128
1517,-14753,-130
1518,-14878,-125
1519,-15015,-137
1520,-15135,-120
1521,-15273,-138
1522,-15398,-125
1523,-15528,-130
1524,-15657,-129
1525,-15782,-125
1526,-15908,-126
1527,-16032,-124
1528,-16157,-125
1529,-16283,-126
1530,-16404,-121
1531,-16521,-117
1532,-16643,-122
1533,-16763,-120
1534,-16891,-128
1535,-17002,-111
1536,-17121,-119
1537,-17237,-116
1538,-17359,-122
1539,-17485,-126
1540,-17603,-118
1541,-17728,-125
1542,-17843,-115
1543,-17961,-118
1544,-18073,-112
1545,-18190,-117
1546,-18304,-114
1547,-18425,-121
1548,-18534,-109
1549,-18657,-123
1550,-18763,-106
1551,-18875,-112
1552,-18987,-112
1553,-19100,-113
1554,-19212,-112
1555,-19315,-103
1556,-19433,-118
1557,-19541,-108
1558,-19655,-114
1559,-19767,-112
1560,-19875,-108
1561,-19985,-110
1562,-20092,-107
1563,-20201,-109
1564,-20305,-104
1565,-20409,-104
1566,-20512,-103
1567,-20616,-104
1568,-20720,-104
1569,-20824,-104
1570,-20928,-104
1571,-21032,-104
1572,-21129,-97
1573,-21239,-110
1574,-21336,-97
1575,-21438,-102
1576,-21537,-99
1577,-21634,-97
1578,-21735,-101
1579,-21832,-97
1580,-21930,-98
1581,-22031,-101
1582,-22130,-99
1583,-22231,-101
1584,-22329,-98
1585,-22426,-97
1586,-22522,-96
1587,-22619,-97
1588,-22716,-97
1589,-22808,-92
1590,-22903,-95
1591,-23001,-98
1592,-23090,-89
1593,-23187,-97
1594,-23275,-88
1595,-23370,-95
1596,-23463,-93
1597,-23553,-90
1598,-23650,-97
1599,-23733,-83
1600,-23827,-94
1601,-23916,-89
1602,-24007,-91
1603,-24091,-84
1604,-24187,-96
1605,-24273,-86
1606,-24367,-94
1607,-24452,-85
1608,-24547,-95
1609,-24631,-84
1610,-24717,-86
1611,-24805,-88
1612,-24891,-86
1613,-24974,-83
1614,-25058,-84
1615,-25146,-88
1616,-25228,-82
1617,-25313,-85
1618,-25394,-81
1619,-25474,-80
1620,-25556,-82
1621,-25633,-77
1622,-25715,-82
1623,-25799,-84
1624,-25878,-79
1625,-25956,-78
1626,-26032,-76
1627,-26108,-76
1628,-26184,-76
1629,-26261,-77
1630,-26341,-80
1631,-26422,-81
1632,-26502,-80
1633,-26578,-76
1634,-26661,-83
1635,-26735,-74
1636,-26813,-78
1637,-26886,-73
1638,-26961,-75
1639,-27035,-74
1640,-27101,-66
1641,-27178,-77
1642,-27247,-69
1643,-27322,-75
1644,-27398,-76
1645,-27462,-64
1646,-27536,-74
1647,-27607,-71
1648,-27674,-67
1649,-27744,-70
1650,-27809,-65
1651,-27874,-65
1652,-27943,-69
1653,-28006,-63
1654,-28077,-71
1655,-28140,-63
1656,-28209,-69
1657,-28268,-59
1658,-28331,-63
1659,-28398,-67
1660,-28460,-62
1661,-28526,-66
1662,-28589,-63
1663,-28651,-62
1664,-28717,-66
1665,-28777,-60
1666,-28840,-63
1667,-28900,-60
1668,-28962,-62
1669,-29022,-60
1670,-29081,-59
1671,-29141,-60
1672,-29198,-57
1673,-29257,-59
1674,-29314,-57
1675,-29366,-52
1676,-29425,-59
1677,-29474,-49
1678,-29532,-58
1679,-29585,-53
1680,-29639,-54
1681,-29694,-55
1682,-29744,-50
1683,-29802,-58
1684,-29850,-48
1685,-29908,-58
1686,-29955,-47
1687,-30008,-53
1688,-30061,-53
1689,-30105,-44
1690,-30160,-55
1691,-30209,-49
1692,-30260,-51
1693,-30307,-47
1694,-30358,-51
1695,-30403,-45
1696,-30450,-47
1697,-30499,-49
1698,-30542,-43
1699,-30591,-49
1700,-30631,-40
1701,-30681,-50
1702,-30723,-42
1703,-30768,-45
1704,-30814,-46
1705,-30853,-39
1706,-30900,-47
1707,-30942,-42
1708,-30984,-42
1709,-31027,-43
1710,-31071,-44
1711,-31111,-40
1712,-31154,-43
1713,-31195,-41
1714,-31234,-39
1715,-31274,-40
1716,-31313,-39
1717,-31354,-41
1718,-31391,-37
1719,-31429,-38
1720,-31466,-37
1721,-31503,-37
1722,-31543,-40
1723,-31578,-35
1724,-31614,-36
1725,-31650,-36
1726,-31687,-37
1727,-31719,-32
1728,-31753,-34
1729,-31787,-34
1730,-31819,-32
1731,-31851,-32
1732,-31881,-30
1733,-31914,-33
1734,-31947,-33
1735,-31978,-31
1736,-32007,-29
1737,-32036,-29
1738,-32066,-30
1739,-32096,-30
1740,-32127,-31
1741,-32150,-23
1742,-32180,-30
1743,-32208,-28
1744,-32233,-25
1745,-32263,-30
1746,-32287,-24
